NAME,ADDRESS,PHONE,CITY,COUNTY,STATE,LAT,LON,TYPE,WFO
Hill College,112 Lamar Dr,2545822555,Hillsboro,,TX,32.01289222,-97.08625486,UV,FWD
Louisiana Technical College-Mansfield Campus,943 Oxford Rd,3188722243,Mansfield,,LA,32.01945334,-93.70400207,UV,SHV
American Commercial College-Odessa,5119 Twin Towers,4323626768,Odessa,,TX,31.8625889,-102.3452886,UV,MAF
Odessa College,201 W University,4323356400,Odessa,,TX,31.86629459,-102.3819186,UV,MAF
Waycross College,2001 S Georgia Pky,9124497600,Waycross,,GA,31.19722139,-82.38811494,UV,JAX
Navarro College,3200 W 7th Avenue,9038746501,Corsicana,,TX,32.07606617,-96.498738,UV,FWD
The University of Texas of the Permian Basin,4901 E University,4325522020,Odessa,,TX,31.88950855,-102.3296337,UV,MAF
Okefenokee Technical College,1701 Carswell Ave,9122876584,Waycross,,GA,31.21278082,-82.38210037,UV,JAX
CET-Socorro,10610 Northloop Dr Suite R,4082877924,Socorro,,TX,31.654888,-106.271056,UV,EPZ
Southeastern Career Institute-Midland,"Westwood Village Shopping Center, 4320 W. Illinois",4326813390,Midland,,TX,31.988977,-102.131917,UV,MAF
Panola College,1109 W Panola St,9036932000,Carthage,,TX,32.15625043,-94.3562585,UV,SHV
Western Technical College,9624 Plaza Circle,9155323737,El Paso,,TX,31.67595304,-106.319269,UV,EPZ
College of Coastal Georgia,3700 Altama Ave,9122795701,Brunswick,,GA,31.18324867,-81.48696903,UV,JAX
Trinity Valley Community College,100 Cardinal Drive,9036756200,Athens,,TX,32.195686,-95.858058,UV,FWD
Midland College,3600 N Garfield,4326854500,Midland,,TX,32.02857828,-102.1053895,UV,MAF
Albany Technical College,1704 South Slappey Boulevard,2294303500,Albany,,GA,31.55434041,-84.17428388,UV,TAE
Abraham Baldwin Agricultural College,2802 Moore Hwy,2293915001,Tifton,,GA,31.48188947,-83.52828134,UV,TAE
International Business College,1155 N Zaragosa Rd  Suite 100,9158590422,El Paso,,TX,31.716267,-106.308612,UV,EPZ
Stephenville Beauty College,951 S Lillian St,2549682111,Stephenville,,TX,32.20520909,-98.2107,UV,FWD
Albany State University,504 College Dr.,2294304600,Albany,,GA,31.57139504,-84.14306026,UV,TAE
Darton College,2400 Gillionville Rd,2293176000,Albany,,GA,31.58359421,-84.21208668,UV,TAE
Tarleton State University,1333 W. Washington,2549689000,Stephenville,,TX,32.21566501,-98.2200799,UV,FWD
Career Centers of Texas-El Paso,8360 Burnham Rd Ste 100,9155951935,El Paso,,TX,31.73774792,-106.3278676,UV,EPZ
Louisiana Technical College-Northeast LA Branch Campus,1710 Warren St,3.18435E+11,Winnsboro,,LA,32.16168144,-91.72082371,UV,JAN
Cochise College,4190 W Highway 80,5205150500,Douglas,,AZ,31.36575665,-109.6904222,UV,TWC
El Paso Community College,919 Hunter Drive,9158312000,El Paso,,TX,31.75161288,-106.3692402,UV,EPZ
Troy University,University Avenue,3346703100,Troy,,AL,31.800128,-85.950191,UV,BMX
Tri-State Cosmetology Institute 1,"6800 Gateway East Blvd., Bldg. 4",9155338274,El Paso,,TX,31.77627765,-106.3894655,UV,EPZ
The University of Texas at El Paso,500 W. University Ave,9157475000,El Paso,,TX,31.77169722,-106.5035597,UV,EPZ
Computer Career Center,6101 Montana Ave,9157798031,El Paso,,TX,31.78691757,-106.4119613,UV,EPZ
Southwest Career Institute,1414 Geronimo,9157784001,El Paso,,TX,31.78835151,-106.4131676,UV,EPZ
Pipo Academy of Hair Design,3000 Pershing Dr,9155653491,El Paso,,TX,31.78446496,-106.4597211,UV,EPZ
International Business College Corporation System,6460 Hiller Suite D,9157790900,El Paso,,TX,31.793492,-106.402069,UV,EPZ
South Georgia College,100 W College Pk Dr,9122604200,Douglas,,GA,31.49577335,-82.85517955,UV,JAX
The University of Texas at Tyler,3900 University Blvd,9035667000,Tyler,,TX,32.31472369,-95.24909641,UV,SHV
Anamarc Educational Institute,3210 Dyer,9153518100,El Paso,,TX,31.80535512,-106.4441746,UV,EPZ
Wesley College,111 Wesley Cir,6018452265,Florence,,MS,32.15581721,-90.114616,UV,JAN
Computer Labs,#3 Butterfield Trail,9155918899,El Paso,,TX,31.813196,-106.402015,UV,EPZ
International Business College,5700 Cromo,9158420422,El Paso,,TX,31.8141605,-106.5381518,UV,EPZ
Tyler Junior College,1400 East Fifth Street,9035102200,Tyler,,TX,32.33564415,-95.28393879,UV,SHV
Careers Unlimited,335 S Bonner,9035934424,Tyler,,TX,32.34697444,-95.30614634,UV,SHV
Star College of Cosmetology 2,520 E Front St,9035967860,Tyler,,TX,32.3476492,-95.29574508,UV,SHV
Andrew College,501College St,2297322171,Cuthbert,,GA,31.772321,-84.795021,UV,TAE
Southwest Collegiate Institute for the Deaf,3200 Ave C,4322643700,Big Spring,,TX,32.22775324,-101.5034194,UV,MAF
Texas College,2404 N. Grand Avenue,9.03594E+13,Tyler,,TX,32.37418451,-95.31225851,UV,SHV
Kilgore College,1100 Broadway,9039848531,Kilgore,,TX,32.37821438,-94.87007271,UV,SHV
Western Technical College,9451 Diana Drive,9155669621,El Paso,,TX,31.87779885,-106.4258909,UV,EPZ
Howard College,1001 Birdwell Lane,4322645000,Big Spring,,TX,32.25229785,-101.4501127,UV,MAF
Hinds Community College,501 East Main Street,6018575261,Raymond,,MS,32.25813059,-90.41605831,UV,JAN
Southwestern Adventist University,100 W Hillcrest,8176453921,Keene,,TX,32.39713624,-97.3285115,UV,FWD
Southwestern Assemblies of God University,1200 Sycamore,8889374010,Waxahachie,,TX,32.40547674,-96.85315,UV,FWD
Traxlers School of Hair,2845 Suncrest Dr,6013710226,Jackson,,MS,32.26777603,-90.26185461,UV,JAN
East Central Technical College,667 Perry House Rd,2294682000,Fitzgerald,,GA,31.65930656,-83.26451406,UV,TAE
Cisco College,101 College Heights,2544425000,Cisco,,TX,32.38323148,-98.98154787,UV,FWD
Remington College-Shreveport,2106 Bert Kouns Industrial Loop,3186714000,Shreveport,,LA,32.40316615,-93.7935782,UV,SHV
American School of Business,702 Professional Dr N,3187983333,Shreveport,,LA,32.41497486,-93.724963,UV,SHV
Academy of Hair Design Three,1815 Terry Rd,6013729800,Jackson,,MS,32.2826464,-90.21051679,UV,JAN
Ayers Career College,8820 Jewella Ave,3188683000,Shreveport,,LA,32.41829134,-93.79822905,UV,SHV
Academy of Hair Design Four,3167 Hwy 80 E,6019394441,Pearl,,MS,32.2819833,-90.11512898,UV,JAN
Louisiana State University-Shreveport,One University Place,3187975000,Shreveport,,LA,32.42876759,-93.70376166,UV,SHV
Jackson State University,1440 J R Lynch St,6019792121,Jackson,,MS,32.29678083,-90.20663036,UV,JAN
LeTourneau University,2100 S Mobberly Ave,9032333000,Longview,,TX,32.46765824,-94.72726014,UV,SHV
Belhaven College,1500 Peachtree St,6019685940,Jackson,,MS,32.31841507,-90.16922835,UV,JAN
Millsaps College,1701 N State St,6019741000,Jackson,,MS,32.32309959,-90.17808389,UV,JAN
Mississippi College,200 South Capitol Street,6019253000,Clinton,,MS,32.33456492,-90.3304516,UV,JAN
Antonelli College,2323 Lakeland Drive,6013629991,Jackson,,MS,32.32891764,-90.12296987,UV,JAN
University of Mississippi Medical Center,2500 N State St,6019841000,Jackson,,MS,32.33213549,-90.17166966,UV,JAN
McMurry University,S 14th and Sayles Blvd,3257933800,Abilene,,TX,32.42955105,-99.75027652,UV,SJT
State Board for Community and Junior Colleges,3825 Ridgewood Rd,6014326518,Jackson,,MS,32.33845466,-90.14493527,UV,JAN
Board of Trustees-Mississippi State Institutions of Higher Learning,3825 Ridgewood Rd,6014326493,Jackson,,MS,32.33885853,-90.14468876,UV,JAN
Ranger College,1100 College Circle,2546473234,Ranger,,TX,32.46691617,-98.68040993,UV,FWD
Louisiana State University Health Sciences Center-Shreveport,1501 Kings Hwy,3186755408,Shreveport,,LA,32.48101895,-93.76080986,UV,SHV
American Commercial College,3014 Knight Street,3188612112,Shreveport,,LA,32.48028456,-93.70416835,UV,SHV
Centenary College of Louisiana,2911 Centenary Boulevard,3188695011,Shreveport,,LA,32.48300387,-93.73151827,UV,SHV
Guy's Shreveport Academy of Cosmetology Inc,1141 Shreveport Barksdale Highway,3188655591,Shreveport,,LA,32.48349577,-93.70550398,UV,SHV
Career Technical College-Shreveport,1227 Shreveport-Barksdale Hwy,3186292889,Shreveport,,LA,32.48504913,-93.70315962,UV,SHV
Diesel Driving Academy,4709 Greenwood Rd,3186366300,Shreveport,,LA,32.48695354,-93.76639541,UV,SHV
American Commercial College,402 Butternut St,3256728495,Abilene,,TX,32.44519199,-99.73742765,UV,SJT
Texas College of Cosmetology,117 Sayles Blvd.,3256770532,Abilene,,TX,32.44850307,-99.74714463,UV,SJT
Wesley Biblical Seminary,787 E. Northside Drive,6013668880,Jackson,,MS,32.35501126,-90.15944709,UV,JAN
Louisiana Technical College-Tallulah Campus,132 Old Hwy 65 South,3185744820,Tallulah,,LA,32.408862,-91.189093,UV,JAN
Magnolia College of Cosmetology,4725 I55 N,6013626940,Jackson,,MS,32.35961396,-90.15182635,UV,JAN
Virginia College-Jackson,4795 Interstate 55 N,6019770960,Jackson,,MS,32.36106704,-90.15240403,UV,JAN
Texas State Technical College-Marshall,"2650 E End Blvd, South",9039351010,Marshall,,TX,32.51854817,-94.34989687,UV,SHV
Abilene Christian University,1600 Campus Court,3256742000,Abilene,,TX,32.46914978,-99.7095401,UV,SJT
Pat Goins Benton Road Beauty School,1701 Old Minden Rd Ste 36,3187467674,Bossier City,,LA,32.516132,-93.71635,UV,SHV
Hardin-Simmons University,2200 Hickory,3256701000,Abilene,,TX,32.47678582,-99.73381525,UV,SJT
Wiley College,711 Wiley Ave,9039273300,Marshall,,TX,32.53764632,-94.37682055,UV,SHV
Altamaha Technical College,1777 W Cherry St,9124275800,Jesup,,GA,31.62182365,-81.91011674,UV,JAX
Cloyds Beauty School 2 Inc,1311 Winnsboro Rd,3183232138,Monroe,,LA,32.48432051,-92.09177264,UV,SHV
Texas State Technical College-West Texas,300 Homer K. Taylor Drive,3252357300,Sweetwater,,TX,32.462704,-100.474926,UV,SJT
Blue Cliff College-Shreveport,200 N. Thomas Drive,3184257941,Shreveport,,LA,32.536539,-93.763476,UV,SHV
Tougaloo College,500 W County Line Rd,6019777700,Tougaloo,,MS,32.402719,-90.159405,UV,JAN
Bossier Parish Community College,6220 East Texas,3186786000,Bossier City,,LA,32.53955135,-93.64688147,UV,SHV
Southern University at Shreveport,3050 Martin Luther King Dr,3186706000,Shreveport,,LA,32.54563249,-93.83455875,UV,SHV
East Texas Baptist University,1209 N Grove,9039357963,Marshall,,TX,32.55636892,-94.37620239,UV,SHV
Cloyds Beauty School 1 Inc,603 Natchitoches St,3183225314,West Monroe,,LA,32.499877,-92.126977,UV,SHV
Louisiana Technical College-Shreveport-Bossier Campus,2010 N Market St,3.18677E+12,Shreveport,,LA,32.54903714,-93.77645362,UV,SHV
Grambling State University,403 Main Street,3182473811,Grambling,,LA,32.52270195,-92.71736696,UV,SHV
Louisiana Technical College-Delta-Ouachita Campus,609 Vocational Pky,3183976100,West Monroe,,LA,32.50863948,-92.28249965,UV,SHV
Unitech Training Academy-West Monroe Campus,111 Crosley St. Suite 4,3186518001,West Monroe,,LA,32.50646286,-92.12941904,UV,SHV
Louisiana Tech University,305 Wisteria,3182572000,Ruston,,LA,32.52551805,-92.64963973,UV,SHV
Pat Goins Ruston Beauty School,213 W Alabama Ave,3182552717,Ruston,,LA,32.52801797,-92.63969273,UV,SHV
Louisiana Technical College-Ruston Campus,1010 James St,3182514145,Ruston,,LA,32.53827661,-92.6472797,UV,SHV
Jarvis Christian College,Hwy 80 E,9037695700,Hawkins,,TX,32.588249,-95.17773,UV,SHV
Pat Goins Beauty School,3138 Louisville Ave,3183222500,Monroe,,LA,32.5221149,-92.08617749,UV,SHV
Career Technical College,2319 Louisville Ave,3183232889,Monroe,,LA,32.52432752,-92.10097955,UV,SHV
University of Louisiana Monroe,700 University Avenue,3183421000,Monroe,,LA,32.52795694,-92.07385471,UV,SHV
Louisiana Delta Community College,4014 LaSalle St.,8665005322,Monroe,,LA,32.530765,-92.074251,UV,SHV
Cloyds Beauty School 3 Inc,2514 Ferrand St,3183883710,Monroe,,LA,32.53270758,-92.08091843,UV,SHV
Northwood University,1114 W FM 1382,9722911541,Cedar Hill,,TX,32.60712295,-96.96710331,UV,FWD
Meridian Community College,910 Hwy 19 N,6.01484E+12,Meridian,,MS,32.36809692,-88.73360365,UV,JAN
Cedar Valley College,3030 N Dallas Ave,9728608258,Lancaster,,TX,32.62568621,-96.76342093,UV,FWD
Louisiana Technical College-Northwest Louisiana Campus,814 Constable Street,3.18371E+11,Minden,,LA,32.61920312,-93.29091106,UV,SHV
Final Touch Beauty School,5700 North Hills Street,6014857733,Meridian,,MS,32.40829048,-88.73711564,UV,JAN
East Central Community College,275 West Broad Street,6016352111,Decatur,,MS,32.44062758,-89.11278387,UV,JAN
State Beauty Academy,663 Oriole Blvd,9722980100,Duncanville,,TX,32.660057,-96.901222,UV,FWD
Paul Quinn College,3837 Simpson Stuart Rd,2143023545,Dallas,,TX,32.67719484,-96.75586375,UV,FWD
Amesed,3863 SW Loop 820,8172923559,Fort Worth,,TX,32.67269561,-97.3776592,UV,FWD
Ogle School of Hair Design,5063 Old Granbury Rd,8172942950,Forth Worth,,TX,32.673847,-97.380376,UV,FWD
Southwestern Baptist Theological Seminary,2001 West Seminary Drive,8179231921,Fort Worth,,TX,32.684538,-97.348403,UV,FWD
MJ's Beauty Academy Inc,3939 S Polk Ste 505,2143747500,Dallas,,TX,32.696073,-96.840143,UV,FWD
Lincoln College of Technology,2915 Alouette Drive,9726605701,Grand Prairie,,TX,32.70168364,-97.05639117,UV,FWD
Georgia Southwestern State University,800 Georgia Southwestern State University Dr.,2299281279,Americus,,GA,32.058198,-84.217755,UV,FFC
Dallas Baptist University,3000 Mountain Creek Parkway,2143337100,Dallas,,TX,32.71001687,-96.9470057,UV,FWD
Mid-Cities Barber College,"2345 SW 3rd St, Suite 101",9726421892,Grand Prairie,,TX,32.7103059,-97.00698435,UV,FWD
The College of Saint Thomas More,3020 Lubbock,8179238459,Fort Worth,,TX,32.70707164,-97.35699763,UV,FWD
Brite Divinity School,2800 S. University Dr.,8172577575,Forth Worth,,TX,32.70954329,-97.36156087,UV,FWD
Texas Christian University,2800 S University Dr,8172577000,Fort Worth,,TX,32.70956756,-97.3615366,UV,FWD
Ogle School of Hair Design,2200 W Park Row Dr Ste 106,8174608181,Arlington,,TX,32.721297,-97.140672,UV,FWD
Fort Worth Beauty School,6785 Camp Bowie Blvd. Suite 100,8177322232,Fort Worth,,TX,32.720626,-97.434514,UV,FWD
Mountain View College,4849 W Illinois,2148608680,Dallas,,TX,32.72657292,-96.90379761,UV,FWD
Velma B's Beauty Academy,1511 S Ewing Ave.,2149421541,Dallas,,TX,32.72894885,-96.8118723,UV,FWD
The University of Texas at Arlington,701 S. Nedderman Dr.,8172722011,Arlington,,TX,32.728437,-97.115087,UV,FWD
Southwestern Christian College,200 Bowser Circle,9.72524E+12,Terrell,,TX,32.73577799,-96.28674727,UV,FWD
Texas Wesleyan University,1201 Wesleyan St,8175314444,Fort Worth,,TX,32.73331359,-97.27963067,UV,FWD
Arlington Baptist College,3001 W Division,8.17462E+12,Arlington,,TX,32.73954328,-97.1556605,UV,FWD
Neilson Beauty College,416 W Jefferson Blvd,2149460458,Dallas,,TX,32.74291862,-96.82914881,UV,FWD
Everest College-Arlington,2801 E Division St-Ste #250,8176527790,Arlington,,TX,32.7439909,-97.05758597,UV,FWD
Ronny J's Barber Styling,443 Bruton Terrace Center,2.14276E+12,Dallas,,TX,32.75082,-96.664417,UV,FWD
Weatherford College,225 College Park Drive,8175945471,Weatherford,,TX,32.740658,-97.79265242,UV,FWD
Tarrant County College District,1500 Houston St,8175155100,Fort Worth,,TX,32.74750094,-97.32794844,UV,FWD
Career Centers of Texas-Ft Worth,"2001 Beach Street, Suite 201",8174132000,Fort Worth,,TX,32.74828516,-97.28886852,UV,FWD
American Broadcasting School,712 N Watson Road,8176952474,Arlington,,TX,32.75320809,-97.06197323,UV,FWD
University of North Texas Health Science Center,3500 Camp Bowie Blvd,8177352000,Forth Worth,,TX,32.74981819,-97.36889689,UV,FWD
New Mexico State University-Carlsbad,1500 University Dr,5752349200,Carlsbad,,NM,32.44202829,-104.2655356,UV,MAF
CCI Training Center,770 E. Road To Six Flags # 140,8172261900,Arlington,,TX,32.75582,-97.100336,UV,FWD
Iverson Business School and Court Reporting,"1600 East Pioneer Pkwy, Suite 200",7704461333,Arlington,,TX,32.75855257,-97.09248182,UV,FWD
ITT Technical Institute-Arlington,551 Ryan Plaza Dr,8177945100,Arlington,,TX,32.760196,-97.106932,UV,FWD
Concorde Career Institute,"600 Ryan Plaza Drive, Suite 200",8172611594,Arlington,,TX,32.76223435,-97.10379569,UV,FWD
South Georgia Technical College,900 South GA Tech Parkway,2299312394,Americus,,GA,32.116663,-84.188321,UV,FFC
Metroplex Beauty School,519 N Galloway,9722885485,Mesquite,,TX,32.771826,-96.599222,UV,FWD
Dallas Institute of Funeral Service,3909 S Buckner Blvd,2143885466,Dallas,,TX,32.77137403,-96.68341191,UV,FWD
Arlington Career Institute,901 Ave K,9.72647E+12,Grand Prairie,,TX,32.7724397,-97.05277212,UV,FWD
Arlington Medical Institute,2301 N Collins Ste 100,8174606647,Arlington,,TX,32.77241323,-97.09735947,UV,FWD
Remington College-Fort Worth Campus,300 E. Loop 820,8174510017,Fort Worth,,TX,32.77598107,-97.21356217,UV,FWD
El Centro College,801 Main,2148602037,Dallas,,TX,32.77981695,-96.80536102,UV,FWD
Dallas County Community College District,701 Elm St,2148602135,Dallas,,TX,32.78039071,-96.80620977,UV,FWD
H Councill Trenholm State Technical College,1225 Air Base Blvd,3344204200,Montgomery,,AL,32.3501088,-86.34305735,UV,BMX
South University-Montgomery,5355 Vaughn Road,3343958800,Montgomery,,AL,32.34268385,-86.21648755,UV,BMX
Western Texas College,6200 College Ave,3255738511,Snyder,,TX,32.67858589,-100.914369,UV,MAF
Huntingdon College,1500 East Fairview Avenue,3348334222,Montgomery,,AL,32.35093864,-86.28531307,UV,BMX
Selma University,"1501 Lapsley St, Dinkins Hall",3348722533,Selma,,AL,32.42035769,-87.03382571,UV,BMX
Dallas Theological Seminary,3909 Swiss Ave,2148243094,Dallas,,TX,32.79430048,-96.7799572,UV,FWD
Concordia College-Selma,1804 Green St,3.34875E+12,Selma,,AL,32.42533756,-87.01720951,UV,BMX
Alabama State University,915 S Jackson Street,3342294400,Montgomery,,AL,32.36431682,-86.29567689,UV,BMX
Wade College,"1950 Stemmons Freeway, Suite 2026 INFOMART",2146373530,Dallas,,TX,32.80085969,-96.81952389,UV,FWD
K D Studio,2600 Stemmons Fwy Ste 117,2146380484,Dallas,,TX,32.80810358,-96.84068711,UV,FWD
Community College of the Air Force,130 W Maxwell Blvd,3349532223,Montgomery,,AL,32.37827767,-86.35205643,UV,BMX
Amridge University,1200 Taylor Rd,3.34388E+13,Montgomery,,AL,32.36260915,-86.17401005,UV,BMX
New Mexico State University-Dona Ana,3400 S Espina,5755277500,Las Cruces,,NM,32.27809404,-106.747967,UV,EPZ
Eastfield College,3737 Motley Dr,9728607002,Mesquite,,TX,32.81567864,-96.6594699,UV,FWD
ATI Career Training Center,"6351 Boulevard 26, Suite 100",8172841141,North Richland Hills,,TX,32.81307972,-97.20901083,UV,FWD
Auburn University-Montgomery,7440 East Drive,3342443000,Montgomery,,AL,32.369939,-86.177351,UV,BMX
George C Wallace State Community College-Selma,3000 Earl Goodwin Parkway,3348769227,Selma,,AL,32.44561129,-87.01324044,UV,BMX
New Mexico State University-Main Campus,2850 Weddell Street,5756460111,Las Cruces,,NM,32.282875,-106.747841,UV,EPZ
University of Texas Southwestern Medical Center at Dallas,5323 Harry Hines Blvd,2146483606,Dallas,,TX,32.81953853,-96.84231107,UV,FWD
Sanford-Brown Institute-Dallas,"1250 Mockingbird Lane, Suite 150",2144598490,Dallas,,TX,32.81977103,-96.8671609,UV,FWD
PCI Health Training Center,8101 John Carpenter Fwy,2146300568,Dallas,,TX,32.820076,-96.876324,UV,FWD
Westwood College-Ft Worth,4232 North Freeway,8175479600,Fort Worth,,TX,32.816746,-97.312745,UV,FWD
Court Reporting Institute-Wheeler Institute of Texas,"1341 W. Mockingbird Lane, Suite 200 East",2143509722,Dallas,,TX,32.82222201,-96.86576044,UV,FWD
Ogle School of Hair Design,720b Arcadia,8172849231,Hurst,,TX,32.82169619,-97.20154344,UV,FWD
Faulkner University,5345 Atlanta Hwy,3342725820,Montgomery,,AL,32.38418093,-86.21641026,UV,BMX
Virginia College-Montgomery,6200 Atlanta Highway,3.34277E+13,Montgomery,,AL,32.382138,-86.193497,UV,BMX
ATI Technical Training Center,6627 Maple Ave,9.72755E+13,Dallas,,TX,32.82858564,-96.84578978,UV,FWD
Interactive Learning Systems,8585 No. Stemmons Fwy .   Suite C-15,2146373377,Dallas,,TX,32.83017718,-96.8750065,UV,FWD
International Beauty College,2716 W. Irving Blvd,9.72513E+13,Irving,,TX,32.829662,-96.98076,UV,FWD
Prince Institute of Professional Studies Inc,7735 Atlanta Hwy,3342711670,Montgomery,,AL,32.38309069,-86.16221254,UV,BMX
Louisiana Technical College-North Central Campus,605 W Boundary,3183683179,Farmerville,,LA,32.77891434,-92.41054301,UV,SHV
Ogle School of Hair Design,6333 E Mockingbird Ln Ste 201,2148210819,Dallas,,TX,32.83683843,-96.75470053,UV,FWD
Everest College-Dallas,6080 North Central Expressway,2142344850,Dallas,,TX,32.84001198,-96.77482534,UV,FWD
Everest College-Fort Worth,5237 N Riverside Dr Ste 100,8178383000,Fort Worth,,TX,32.83819691,-97.30126027,UV,FWD
Southern Methodist University,6425 Boaz St,2147682000,Dallas,,TX,32.8452543,-96.78485525,UV,FWD
University of Dallas,1845 E Northgate Drive,9727215000,Irving,,TX,32.84620195,-96.92157267,UV,FWD
Aviation Institute of Maintenance-Dallas,7555 Lemmon Avenue,2143339711,Dallas,,TX,32.84768084,-96.83890306,UV,FWD
Vatterott Education Center,9713 Harry Hines Blvd-Ste 100,2143528288,Dallas,,TX,32.85057329,-96.88014685,UV,FWD
Bastrop Beauty School Inc,117 S Vine St,3182811157,Bastrop,,LA,32.77805455,-91.91543636,UV,JAN
Massage Therapy Training Institute Inc,2701 W Picacho Ave Ste 4,5055236811,Las Cruces,,NM,32.31035596,-106.8161379,UV,EPZ
ATI Career Training Center,10003 Technology Blvd. West,2149028191,Dallas,,TX,32.85710389,-96.89811058,UV,FWD
Amberton University,1700 Eastgate Dr,9722796511,Garland,,TX,32.85993689,-96.65302784,UV,FWD
Remington College-Dallas Campus,1800 Eastgate Dr,9726867878,Garland,,TX,32.86060043,-96.65411246,UV,FWD
Argosy University-Dallas,"8080 Park Lane, Suite 400A",2148909900,Dallas,,TX,32.8710136,-96.76763987,UV,FWD
The Art Institute of Dallas,8080 Park Lane #100,2146928080,Dallas,,TX,32.8710136,-96.76783023,UV,FWD
High-Tech Institute-Dallas,4250 N Beltline Road,9728712824,Irving,,TX,32.87078268,-96.991122,UV,FWD
North Lake College,5001 N MacArthur Blvd,9722733000,Irving,,TX,32.87187816,-96.96710559,UV,FWD
University of West Alabama,Station One,2056523400,Livingston,,AL,32.59244,-88.186077,UV,BMX
Central Texas Commercial College,9400 N Central Expy Ste 200,2143683680,Dallas,,TX,32.87726838,-96.76931459,UV,FWD
ATI Career Training Center,3035 South Shiloh Rd Ste 150,9725355525,Garland,,TX,32.87980197,-96.66625035,UV,FWD
National Beauty College,149 W Kingsley Ste 230,9722782020,Garland,,TX,32.88054921,-96.63203423,UV,FWD
Parker College of Chiropractic,2500 Walnut Hill Ln,9724386932,Dallas,,TX,32.88034098,-96.89357154,UV,FWD
Jones Beauty College,10909 Webb Chapel Rd,2149560088,Dallas,,TX,32.897238,-96.871882,UV,FWD
Dallas Barber & Stylist College,9357 Forest Lane,2145752168,Dallas,,TX,32.90989715,-96.73701659,UV,FWD
Platt College,2974 LBJ Freeway,9722430900,Dallas,,TX,32.91015906,-96.87898284,UV,FWD
Le Cordon Bleu Institute of Culinary Arts-Dallas,"11830 Webb Chapel Rd, Ste 1200",2146478500,Dallas,,TX,32.91171977,-96.87129033,UV,FWD
Southeastern Career Institute,"12005 Ford Road, Suite 100",9723851446,Dallas,,TX,32.91209211,-96.89204358,UV,FWD
Dallas Nursing Institute,12170 N. Abrams Road Suite 200,2143510223,Dallas,,TX,32.91379969,-96.734878,UV,FWD
Dallas Christian College,2700 Christian Pkwy,9722413371,Dallas,,TX,32.91369796,-96.88712412,UV,FWD
University of Phoenix-Dallas Fort Worth Campus,"12400 Coit Road, Churchill Towers, Suite 200",9723851055,Dallas,,TX,32.91750978,-96.76868259,UV,FWD
Richland College,12800 Abrams Rd,9722386106,Dallas,,TX,32.92214112,-96.73050539,UV,FWD
Tuskegee University,"Kresge Center, 3rd Floor",3347278011,Tuskegee,,AL,32.431021,-85.710315,UV,BMX
Westwood College-Dallas,"8390 LBJ Frwy, Exec Center 1-Ste 100",2145700100,Dallas,,TX,32.92286951,-96.7582336,UV,FWD
Brookhaven College,3939 Valley View Ln,9728604700,Farmers Branch,,TX,32.92823724,-96.85015959,UV,FWD
J & J Hair Design College,116 E Franklin St,6012673678,Carthage,,MS,32.737649,-89.533147,UV,JAN
DeVry University-Texas,4800 Regent Blvd,9729296777,Irving,,TX,32.93452435,-97.01249399,UV,FWD
Aims Academy,1711 S. Interstate 35E,9723236333,Carrollton,,TX,32.94201584,-96.90168539,UV,FWD
International Beauty College 3,1225 Beltline Rd Ste 7,9725301103,Garland,,TX,32.94581045,-96.64564571,UV,FWD
Louisiana Technical College-Bastrop Campus,729 Kammell St,3182830836,Bastrop,,LA,32.8731564,-91.91094294,UV,JAN
Marion Military Institute,1101 Washington St,8006641842,Marion,,AL,32.622359,-87.317998,UV,BMX
Cosmetology Career Center LLC,2389 A Midway Road,9726690494,Carrollton,,TX,32.97332768,-96.84352552,UV,FWD
ATI Career Training Center,1100 E. Campbell Road - Ste. 250,2146468460,Richardson,,TX,32.97473562,-96.70572052,UV,FWD
Judson College,302 Bibb St,3346835100,Marion,,AL,32.63052555,-87.31612667,UV,BMX
ITT Technical Institute-Richardson,2101 Waterview Pky,9726909100,Richardson,,TX,32.97975907,-96.7572172,UV,FWD
Middle Georgia College-Eastman, , , ,,GA,32.208349,-83.128263,UV,FFC
Chattahoochee Valley Community College,2602 College Drive,3342914900,Phenix City,,AL,32.42390953,-85.03148465,UV,BMX
Toni & Guy Hairdressing Academy,2810 E Trinity Mills Rd Ste 145,9.72417E+11,Carrollton,,TX,32.98538233,-96.85326516,UV,FWD
The University of Texas at Dallas,800 West Campbell  Road,9728832111,Richardson,,TX,32.98943207,-96.74837136,UV,FWD
New Mexico Junior College,5317 Lovington Hwy,5054922787,Hobbs,,NM,32.75759622,-103.1824659,UV,MAF
Southeastern Beauty School,3448 N Lumpkin Rd,7066871054,Columbus,,GA,32.432816,-84.953464,UV,FFC
Armstrong Atlantic State University,11935 Abercorn St,9123442806,Savannah,,GA,31.97810934,-81.16040917,UV,CHS
J F Ingram State Technical College,5375 Ingram Rd,3342855177,Deatsville,,AL,32.58231215,-86.39236857,UV,BMX
University of the Southwest,6610 Lovington Hwy,5053926561,Hobbs,,NM,32.77549599,-103.1869485,UV,MAF
Brewton-Parker College,201 David-Eliza Fountain Circle,9125832241,Mount Vernon,,GA,32.18571777,-82.5861356,UV,FFC
South University-Savannah,709 Mall Blvd,9122018000,Savannah,,GA,31.99957126,-81.10543525,UV,CHS
